id,date,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
178,2010-08-22 13:40:00,North,Social Media,General,Premium,0.84,0.42,0.3401,80.0,1578,0.054,2.13,-1.366025404,60.0,1384.09,192.7778929
179,2010-04-20 11:30:00,North,Email,General,Standard,22.5,3.75,0.1423,269.0,13067,0.1386,4.9,0.366025404,7.0,470.72,125.3563093
180,2009-12-03 14:07:00,North,Social Media,General,Premium,2.1,2.1,0.027,23.0,749,0.0548,5.31,1.0,28.0,236.25,96.33797913
181,2011-11-08 09:44:00,North,Affiliate,Lighting,Standard,17.9,8.95,0.05,83.0,3447,0.0509,1.94,0.366025404,14.0,612.74,102.9375715
182,2011-08-14 00:00:00,North,Social Media,Storage,Standard,2.2,0.55,0.2725,366.0,13324,0.0113,5.32,-1.366025404,7.0,804.15,188.5415396
183,2011-11-30 14:16:00,North,Search,Stationery,Premium,9.96,0.83,0.2576,227.0,4220,0.0106,5.37,0.366025404,30.0,23162.42,176.8900482
184,2010-05-18 11:53:00,North,Email,Seasonal,Premium,7.49,7.49,0.1429,516.0,9046,0.0592,6.1,-0.366025404,7.0,4258.8,73.13115342
185,2010-10-25 14:01:00,North,Affiliate,Seasonal,Premium,11.8,2.95,0.3205,374.0,7374,0.0437,3.6,-0.366025404,14.0,4811.72,95.82113459
186,2010-08-25 11:07:00,North,Influencer,Storage,Premium,13.2,1.65,0.5492,333.0,10057,0.0721,3.52,-1.366025404,14.0,107.2,98.02819245
187,2011-03-31 10:07:00,North,Email,Storage,Premium,16.5,1.65,0.1468,681.0,19285,0.1107,3.12,1.0,60.0,3657.23,193.2561012
188,2010-05-12 09:51:00,North,TV,General,Premium,15.6,1.95,0.2612,203.0,1830,0.0012,6.18,-0.366025404,28.0,2720.56,79.14496376
189,2010-08-18 13:58:00,North,Search,Kitchen,Premium,17.7,2.95,0.6,524.0,22391,0.0528,2.44,-1.366025404,28.0,221.4,81.41227376
190,2011-05-15 13:14:00,North,Search,Stationery,Premium,1.25,1.25,0.4572,641.0,7855,0.0941,3.24,-0.366025404,28.0,1013.6,171.3482557
191,2010-02-08 15:48:00,North,Influencer,Storage,Premium,26.4,0.55,0.4266,543.0,10422,0.1995,6.25,1.366025404,60.0,552.13,317.4699468
192,2011-06-19 11:36:00,North,Search,Kitchen,Standard,3.3,1.65,0.1244,351.0,6268,0.1576,0.25,-1.0,28.0,246.58,172.1912294
193,2010-11-30 16:26:00,North,Influencer,Kitchen,Premium,15.0,1.25,0.4747,179.0,3380,0.0947,7.69,0.366025404,21.0,2053.03,165.2025156
194,2011-11-03 16:12:00,North,Affiliate,Lighting,Standard,17.7,2.95,0.2201,269.0,3284,0.0523,0.31,0.366025404,21.0,317.89,147.1751358
195,2011-07-05 14:56:00,North,Search,General,Standard,14.85,4.95,0.095,941.0,17950,0.0493,3.05,-1.366025404,28.0,717.34,90.28611845
196,2009-12-03 13:04:00,North,Email,General,Standard,102.0,2.55,0.3236,631.0,22129,0.048,1.98,1.0,60.0,777.0,173.8988463
197,2010-03-28 15:13:00,North,Affiliate,General,Standard,1222.054264,1.65,0.1525,48.0,600,0.0263,4.85,1.0,60.0,23.9,142.9822892
198,2011-11-10 12:27:00,North,Influencer,Storage,Premium,4.16,2.08,0.3036,549.0,9399,0.0084,3.4,0.366025404,28.0,5193.98,144.5034409
199,2011-11-17 16:35:00,North,Search,Seasonal,Standard,11.9,0.85,0.0432,304.0,3082,0.0687,3.52,0.366025404,30.0,593.1,213.1402379
200,2011-07-20 13:53:00,North,Social Media,Storage,Standard,1.1,0.55,0.1009,1115.0,21393,0.0319,0.93,-1.366025404,14.0,144.08,293.9606079
201,2011-07-15 00:00:00,North,Social Media,General,Premium,15.0,1.25,0.3271,265.0,2591,0.0721,2.3,-1.366025404,30.0,4028.93,158.9912978
202,2011-03-22 11:28:00,North,Affiliate,General,Premium,16.6,4.15,0.1705,278.0,8787,0.0289,6.93,1.0,7.0,23566.98,108.5737429
203,2011-10-02 13:46:00,North,Email,General,Premium,7.5,3.75,0.382,117.0,2337,0.0204,3.87,-0.366025404,7.0,1978.48,75.38288049
204,2010-12-08 12:36:00,North,Search,General,Premium,25.5,4.25,0.0633,583.0,18646,0.0673,5.71,1.0,21.0,818.42,146.2510647
205,2009-12-15 11:09:00,North,Search,Seasonal,Premium,59.5,5.95,0.0601,516.0,12426,0.0391,9.42,1.0,14.0,155.8,115.0141724
206,2011-04-19 15:46:00,North,Search,General,Premium,8.5,192.9891004,0.2874,127.0,1526,0.0899,5.1,0.366025404,14.0,1490.5,65.42531991
207,2011-05-08 12:34:00,North,Search,General,Standard,15.95,15.95,0.1013,269.0,3705,0.0435,6.33,-0.366025404,30.0,300.06,68.48868749
208,2011-03-06 12:20:00,North,Email,Storage,Premium,9.75,1.95,0.0544,978.0,27154,0.0435,2.75,1.0,28.0,3930.83,176.9020014
209,2010-01-07 15:15:00,North,TV,Storage,Premium,15.0,1.25,0.0977,45.0,1133,0.0267,5.76,1.366025404,90.0,259.38,109.9886345
210,2010-11-22 11:51:00,North,Affiliate,General,Premium,14.85,4.95,0.0592,717.0,7947,0.0376,3.24,0.366025404,90.0,2263.06,137.0078393
211,2011-01-07 14:43:00,North,Affiliate,Lighting,Premium,5.0,1.25,0.1734,466.0,21198,0.0412,2.1,1.366025404,7.0,59920.93,148.7121773
212,2011-01-04 14:47:00,North,Email,General,Premium,11.9,2.95,0.4064,383.0,3035,0.119,5.47,1.366025404,7.0,6669.1,119.2713257
213,2011-12-07 14:12:00,North,Email,General,Standard,3.75,1.25,0.0837,112.0,2244,0.0746,4.77,1.0,21.0,910.3,128.2442006
214,2010-05-23 12:14:00,North,Social Media,General,Standard,10.2,0.85,0.3937,316.0,6186,0.0435,2.95,-0.366025404,7.0,595.92,172.3733649
215,2011-11-07 12:52:00,North,Search,Seasonal,Premium,14.75,2.95,0.3112,896.0,17077,0.0937,5.14,0.366025404,60.0,1781.44,153.35774
216,2011-01-12 11:52:00,North,Search,General,Premium,15.0,3.75,0.3659,166.0,3732,0.0338,3.7,1.366025404,28.0,8088.29,108.0952362
217,2011-11-24 12:40:00,North,Social Media,General,Premium,12.6,2.1,0.101,269.0,3371,0.0307,2.37,0.366025404,14.0,13542.96,152.7704264
218,2009-12-18 13:46:00,North,Email,Seasonal,Premium,11.9,2.95,0.0913,19.0,437,0.1959,5.12,1.0,90.0,1963.92,145.2652729
219,2010-10-29 11:00:00,North,Affiliate,General,Premium,23.7,3.95,0.2495,626.0,6886,0.0366,1.27,-0.366025404,60.0,320.66,128.3825744
220,2011-01-31 12:16:00,North,Affiliate,Storage,Premium,12.5,1.25,0.1112,283.0,4028,0.0291,6.55,1.366025404,21.0,5323.34,126.3691292
221,2010-12-09 17:27:00,North,Social Media,General,Premium,1.95,1.95,0.0397,81.0,1546,0.0304,6.19,1.0,90.0,31090.51,126.0089098
222,2011-09-21 11:49:00,North,Search,General,Standard,1499.041218,1.65,0.1667,274.0,15852,0.0239,2.55,-1.0,21.0,2285.07,110.5599005
223,2011-06-07 11:47:00,North,Search,General,Premium,12.5,1.25,0.2642,176.0,6918,0.0721,4.51,-1.0,14.0,87333.27,126.7201133
224,2010-03-23 14:09:00,North,Social Media,General,Premium,3.75,3.75,0.4279,44.0,552,0.0331,4.03,1.0,60.0,373.08,89.8744751
225,2011-08-02 14:21:00,North,Social Media,General,Premium,20.4,0.85,0.0293,445.0,6972,0.0435,2.91,-1.366025404,21.0,93797.07,188.0298848
226,2010-07-07 09:29:00,North,Influencer,General,Premium,1894.877929,4.25,0.1978,335.0,4416,0.0424,2.82,-1.366025404,21.0,3571.95,45.91372067
227,2011-10-10 13:33:00,North,Social Media,Lighting,Premium,1.25,1.25,0.0055,441.0,11637,0.0235,5.45,-0.366025404,7.0,57370.73,161.5459103
228,2011-06-23 13:13:00,North,Email,General,Premium,19.8,89.9626313,0.0288,117.0,2423,0.0781,2.06,-1.0,28.0,4814.99,75.60597126
229,2011-10-02 13:01:00,North,Affiliate,Storage,Standard,1.65,1.65,0.6,377.0,29283,0.0318,1.25,-0.366025404,7.0,76.18,111.8119785
230,2011-09-16 09:13:00,North,Social Media,Stationery,Standard,13.5,6.75,0.1283,183.0,1766,0.0699,3.45,-1.0,90.0,468.91,103.7801669
231,2011-07-10 13:52:00,North,TV,General,Premium,1.25,1.25,0.204,251.0,3169,0.0435,2.49,-1.366025404,60.0,2061.85,123.5207705
232,2010-10-08 11:31:00,North,Social Media,General,Budget,3.3,1.65,0.1424,90.0,1880,0.1081,5.65,-0.366025404,7.0,222.8,121.8732491
233,2011-09-05 11:19:00,North,Social Media,General,Premium,19.8,1.65,0.1401,182.0,2720,0.0282,7.54,-1.0,28.0,8297.74,100.5336987
234,2011-05-22 13:01:00,North,Search,Storage,Premium,16.5,1.65,0.4086,269.0,7704,0.0098,4.82,-0.366025404,14.0,7736.49,115.2894694
235,2010-04-18 13:18:00,North,Affiliate,General,Premium,15.3,2.55,0.2039,601.0,10124,0.071,3.26,0.366025404,14.0,2637.06,125.2029889
236,2010-10-10 10:43:00,North,TV,General,Premium,15.3,2.55,0.3829,47.0,516,0.0019,2.26,-0.366025404,7.0,2154.15,59.90015789
237,2010-02-19 12:02:00,North,TV,Seasonal,Budget,25.0,1.25,0.2483,303.0,21017,0.2031,4.99,1.366025404,30.0,156.7,145.0269688
238,2010-05-20 12:59:00,North,Influencer,General,Standard,6.6,1.65,0.1837,556.0,7901,0.0104,4.67,-0.366025404,28.0,188.85,153.2470931
239,2011-12-04 11:45:00,North,Affiliate,Kitchen,Standard,6.3,2.1,0.1811,410.0,9692,0.0457,4.21,1.0,21.0,1781.44,136.7507346
240,2010-05-26 11:03:00,North,Email,Kitchen,Premium,30.0,3.75,0.1127,182.0,3285,0.0415,3.1,-0.366025404,28.0,905.88,104.3737755
241,2011-07-17 15:47:00,North,Influencer,Stationery,Premium,19.9,9.95,0.0908,301.0,4934,0.0217,4.23,-1.366025404,28.0,1781.44,58.4446491
242,2011-08-11 15:25:00,North,Social Media,General,Premium,19.8,1.65,0.0582,685.0,29222,0.0503,3.59,-1.366025404,90.0,740.14,156.2129966
243,2010-11-24 13:53:00,North,Affiliate,General,Premium,12.6,2.1,0.0244,684.0,7774,0.0435,4.43,0.366025404,21.0,1028.82,134.2374277
244,2011-05-13 11:45:00,North,Social Media,General,Premium,4.95,1.65,0.403,181.0,1951,0.0075,4.75,-0.366025404,90.0,2988.15,105.9075081
245,2011-06-13 13:55:00,North,Influencer,General,Premium,9.9,4.95,0.1966,941.0,44829,0.0304,0.53,-1.0,14.0,25928.02,133.8093755
246,2010-12-05 14:06:00,North,Email,Storage,Standard,1.65,0.55,0.3115,1115.0,7466,0.0391,7.02,1.0,14.0,269.45,226.9016104
247,2011-11-03 16:30:00,North,Search,General,Premium,11.9,4.95,0.0958,183.0,1340,0.0448,2.66,0.366025404,30.0,729.53,132.9387942
248,2010-12-05 16:24:00,North,Social Media,General,Premium,1.65,1.65,0.1038,87.0,1597,0.101,7.38,1.0,90.0,7373.41,148.4850313
249,2010-08-16 16:54:00,North,Affiliate,General,Premium,10.2,130.4932123,0.1676,24.0,404,0.0158,2.48,-1.366025404,7.0,10265.79,37.64220726
250,2010-08-31 14:54:00,North,Affiliate,General,Premium,45.0,3.75,0.0483,426.0,16906,0.0377,2.18,-1.366025404,90.0,6454.89,104.4704843
251,2010-10-31 11:06:00,North,Influencer,General,Premium,5.0,1.25,0.194,151.0,4777,0.0489,2.65,-0.366025404,7.0,1451.47,155.9501828
252,2010-10-08 09:58:00,North,Email,General,Premium,15.0,1.25,0.0895,490.0,7943,0.0797,3.26,-0.366025404,30.0,1064.37,167.3050466
253,2011-07-18 11:55:00,West,Email,Seasonal,Premium,40.8,0.85,0.2885,269.0,8180,0.0154,2.5,-1.366025404,90.0,16256.18,136.5150924
254,2011-01-27 13:40:00,North,Social Media,Lighting,Premium,19.9,9.95,0.1691,226.0,2103,0.037,3.87,1.366025404,28.0,1683.46,109.2574445
255,2011-04-11 08:14:00,North,Social Media,General,Premium,25.2,2.1,0.0469,598.0,33192,0.0864,4.46,0.366025404,30.0,3737.38,188.8183201
256,2010-07-05 00:00:00,North,Social Media,Stationery,Standard,8.5,8.5,0.302,583.0,13369,0.053,4.99,-1.366025404,30.0,100.29,60.06899741
257,2009-12-14 15:17:00,North,Social Media,General,Premium,2.95,2.95,0.4208,35.0,735,0.1272,3.15,1.0,60.0,160.52,98.13074645
258,2011-06-13 15:09:00,North,Email,Seasonal,Premium,39.9,19.95,0.0648,65.0,1279,0.0338,5.29,-1.0,90.0,1163.8,56.75482776
259,2010-06-29 14:11:00,North,Social Media,General,Premium,4.2,0.42,0.4275,187.0,1902,0.0175,4.31,-1.0,90.0,2726.8,217.2220628
260,2011-09-01 14:26:00,North,Social Media,General,Premium,15.0,3.75,0.0811,626.0,13707,0.0109,4.67,-1.0,30.0,76066.68,105.3163877
261,2011-11-06 16:07:00,East,Affiliate,Lighting,Standard,68.0,4.25,0.1403,126.0,2460,0.0203,9.0,0.366025404,7.0,1781.44,84.6650939
262,2011-11-06 13:54:00,North,Search,General,Premium,2.08,2.08,0.1456,56.0,1642,0.0138,4.38,0.366025404,30.0,1834.31,94.21823121
263,2010-09-06 11:33:00,North,Influencer,Kitchen,Premium,17.7,2.95,0.3669,269.0,1128,0.0378,8.92,-1.0,14.0,1794.7,59.1366552
264,2011-11-11 10:32:00,North,Email,Storage,Premium,33.0,1.65,0.1348,705.0,10069,0.0271,2.02,0.366025404,21.0,271699.97,172.9288091
265,2010-03-18 15:11:00,North,Social Media,General,Premium,15.6,0.65,0.107,96.0,2612,0.0365,1.88,1.0,14.0,452.75,203.1140381
266,2011-09-01 18:07:00,North,Email,General,Standard,11.9,0.85,0.204,264.0,4906,0.0507,2.02,-1.0,60.0,1445.39,174.7249889
267,2009-12-02 12:19:00,North,Affiliate,Storage,Premium,8.5,8.5,0.5904,168.0,3401,0.1308,3.87,1.0,60.0,1781.44,85.95870197
268,2011-03-14 11:04:00,North,Influencer,General,Premium,1.65,1.65,0.2038,252.0,3314,0.0155,3.5,1.0,90.0,2816.18,156.424504
269,2010-02-04 13:46:00,North,Email,Storage,Premium,8.5,8.5,0.4844,168.0,5140,0.0259,3.87,1.366025404,30.0,1781.44,65.97413959
270,2010-11-12 11:47:00,North,Search,Stationery,Standard,23.4,0.65,0.4434,363.0,9365,0.0122,4.29,0.366025404,14.0,47.96,203.8877793
271,2010-04-28 09:15:00,North,Affiliate,Stationery,Premium,5.04,0.42,0.1164,335.0,9780,0.0816,7.41,0.366025404,21.0,12429.68,234.4682143
272,2011-11-08 16:12:00,North,Email,General,Standard,11.9,0.42,0.1831,243.0,3574,0.0235,5.39,0.366025404,14.0,627.22,207.1583215
273,2010-04-11 13:40:00,North,Search,General,Standard,13.92,0.29,0.1169,282.0,7220,0.0443,1.74,0.366025404,14.0,27.84,333.5841982
274,2011-07-21 16:33:00,North,Search,General,Premium,18.72,0.39,0.0502,44.0,1197,0.0803,3.13,-1.366025404,14.0,2081.22,148.938372
275,2010-07-19 15:49:00,North,Influencer,General,Premium,13.5,6.75,0.0415,110.0,3557,0.0435,6.59,-1.366025404,21.0,215.15,50.987634
276,2011-03-22 12:25:00,North,Social Media,Stationery,Premium,5.9,2.95,0.204,199.0,13878,0.0481,2.18,1.0,28.0,6591.1,151.5957321
277,2010-03-10 15:25:00,North,TV,General,Budget,1.95,0.65,0.204,101.0,2582,0.0278,3.28,1.0,90.0,214.13,137.8505901
278,2010-08-26 13:52:00,North,Social Media,General,Premium,2.5,1.25,0.0125,269.0,1469,0.0071,2.42,-1.366025404,30.0,2040.45,158.1084428
279,2010-11-28 13:21:00,North,Search,General,Premium,0.85,0.85,0.3262,194.0,5759,0.0082,6.03,0.366025404,90.0,467.52,140.4924034
280,2011-06-05 13:08:00,North,Social Media,Storage,Premium,20.8,2.08,0.0492,377.0,6689,0.0247,4.6,-1.0,90.0,9969.47,131.0959775
281,2011-10-18 13:10:00,North,Social Media,General,Premium,23.8,5.95,0.1473,303.0,5822,0.0626,5.76,-0.366025404,28.0,2933.62,115.8026332
282,2011-08-25 10:16:00,North,Social Media,Storage,Premium,15.0,3.75,0.1901,118.0,2060,0.0058,3.14,-1.366025404,7.0,23444.08,42.98115424
283,2011-11-20 00:00:00,North,Search,General,Premium,11.8,2.95,0.204,631.0,9566,0.0784,2.49,0.366025404,30.0,661.88,152.0670639
284,2011-10-19 10:56:00,North,Email,Seasonal,Premium,16.6,4.15,0.1875,75.0,1161,0.1003,6.43,-0.366025404,28.0,1793.69,87.64831965
285,2010-07-01 16:48:00,North,Influencer,Kitchen,Premium,3.75,1.25,0.3,56.0,-381,0.0282,5.21,-1.366025404,28.0,1781.44,85.34537146
286,2011-11-18 12:53:00,North,TV,General,Standard,8.5,4.25,0.2027,269.0,5666,0.086,3.45,0.366025404,90.0,719.46,114.9235232
287,2010-01-20 14:36:00,North,Social Media,Seasonal,Premium,14.85,4.95,0.204,657.0,7570,0.0021,6.15,1.366025404,21.0,169.78,108.0620856
288,2010-11-21 12:31:00,North,Search,General,Premium,3.4,0.85,0.204,69.0,927,0.0566,6.9,0.366025404,7.0,3097.46,124.1012446
289,2010-05-06 00:00:00,North,Search,Storage,Premium,144.0,0.72,0.2363,423.0,8974,0.0707,4.21,-0.366025404,14.0,89792.73,229.4504054
290,2009-12-11 12:51:00,North,Email,General,Premium,15.3,2.55,0.6,75.0,1232,0.0206,3.18,1.0,28.0,565.0,89.82930851
291,2010-09-30 17:18:00,North,Search,Storage,Premium,10.5,2.1,0.2297,423.0,8209,0.0024,2.07,-1.0,28.0,6207.58,105.6838159
292,2011-02-27 12:41:00,North,Search,General,Premium,13.52,1.69,0.0385,1010.0,21253,0.0043,5.68,1.366025404,30.0,1781.44,169.2367288
293,2010-09-24 11:48:00,North,Influencer,Storage,Premium,3.9,1.95,0.3059,412.0,4830,0.0405,5.64,-1.0,21.0,16611.62,106.0932771
294,2011-07-17 15:00:00,North,TV,General,Premium,12.45,134.9867509,0.21,24.0,668,0.0273,3.36,-1.366025404,14.0,19157.62,30.56546756
295,2010-11-11 13:50:00,North,Email,Lighting,Premium,13.05,1.45,0.2495,510.0,10594,0.0195,7.42,0.366025404,14.0,1723.04,128.0037826
296,2011-03-27 14:28:00,North,Influencer,General,Premium,2.1,2.1,0.2004,246.0,7251,0.0111,3.87,1.0,14.0,1729.02,120.4801603
297,2011-12-01 11:20:00,North,TV,Storage,Budget,20.0,1.25,0.3318,31.0,2502,0.104,4.81,1.0,28.0,73.1,93.90454024
298,2010-01-12 17:15:00,North,Email,General,Premium,4.95,4.95,0.1155,199.0,6272,0.0477,1.61,1.366025404,28.0,2079.83,105.7137933
299,2010-05-13 12:44:00,North,Affiliate,General,Premium,11.25,1.25,0.0357,346.0,2531,0.1046,7.16,-0.366025404,28.0,1261.32,146.4466397
300,2011-05-08 15:15:00,North,Social Media,General,Premium,712.8656129,1.65,0.0172,198.0,3823,0.0582,0.92,-0.366025404,21.0,30964.92,207.7984231
301,2011-03-25 11:44:00,North,Email,General,Premium,1.95,0.65,0.204,65.0,1283,0.0435,0.18,1.0,90.0,768.44,169.7453267
302,2011-01-31 12:10:00,North,Affiliate,Storage,Premium,19.5,1.95,0.2979,978.0,14121,0.026,1.25,1.366025404,60.0,2958.7,164.4074878
303,2011-11-20 12:53:00,North,Email,General,Standard,0.85,0.85,0.2876,194.0,1736,0.0285,3.29,0.366025404,14.0,571.02,140.4267868
304,2009-12-16 17:27:00,North,Email,Lighting,Premium,39.0,3.25,0.4771,59.0,1093,0.066,5.95,1.0,7.0,1631.41,101.9878097
305,2011-11-08 14:02:00,North,Influencer,Seasonal,Premium,16.6,4.15,0.2818,138.0,3799,0.0707,4.75,0.366025404,90.0,2431.02,126.4089562
306,2011-10-03 11:36:00,North,Search,General,Standard,10.2,0.85,0.3989,170.0,2223,0.1567,6.09,-0.366025404,28.0,1781.44,186.2710201
307,2011-10-24 15:43:00,North,Social Media,General,Budget,2.55,2.55,0.3382,191.0,5946,0.0246,2.85,-0.366025404,21.0,59.85,110.6203965
308,2010-04-29 09:42:00,North,Influencer,General,Premium,1525.689276,4.25,0.2182,941.0,25140,0.0815,5.08,0.366025404,90.0,4109.87,215.0324406
309,2010-02-25 16:48:00,North,Search,General,Premium,11.9,5.95,0.0435,682.0,12838,0.2067,1.58,1.366025404,28.0,2253.95,198.1295454
310,2010-12-05 10:45:00,North,Social Media,General,Premium,3.75,3.75,0.2763,197.0,5413,0.0201,2.45,1.0,21.0,1158.75,110.251823
311,2011-11-06 12:01:00,North,Affiliate,Storage,Premium,17.34,2.89,0.2617,203.0,2884,0.0385,1.18,0.366025404,30.0,1971.62,126.8988764
312,2010-08-19 16:53:00,East,Social Media,Storage,Premium,19.5,1.95,0.3748,268.0,2999,0.0075,4.59,-1.366025404,28.0,3448.9,52.47705093
313,2010-05-18 12:45:00,North,Search,General,Standard,19.8,1.65,0.3745,165.0,2198,0.0558,5.68,-0.366025404,14.0,148.54,106.1209265
314,2011-03-28 16:37:00,North,Influencer,Storage,Standard,3.3,1.65,0.4342,705.0,30711,0.0197,5.14,1.0,21.0,152.71,144.8961657
315,2010-11-03 11:13:00,North,TV,Stationery,Budget,2.95,2.95,0.0361,196.0,3908,0.0232,4.34,0.366025404,60.0,56.42,101.0748784
316,2010-02-08 11:33:00,North,TV,General,Premium,15.6,1.95,0.2754,526.0,4352,0.1301,6.22,1.366025404,14.0,596.9,126.4511449
317,2011-10-17 10:10:00,North,Social Media,General,Standard,10.4,0.65,0.4574,184.0,2686,0.0384,3.13,-0.366025404,28.0,883.2,177.3438002
318,2011-02-18 11:27:00,North,Search,Storage,Premium,7.8,1.95,0.3754,294.0,3967,0.0936,5.66,1.366025404,60.0,3163.72,139.5880874
319,2010-04-28 09:15:00,North,TV,General,Premium,10.2,0.85,0.3509,148.0,4114,0.0511,4.76,0.366025404,90.0,10857.41,141.1060764
320,2011-10-02 15:18:00,North,Search,General,Standard,9.95,9.95,0.1372,611.0,11921,0.0423,1.97,-0.366025404,14.0,183.28,99.34183999
321,2010-07-02 12:51:00,North,Social Media,Storage,Premium,0.95,0.95,0.3361,463.0,14766,0.0233,2.9,-1.366025404,60.0,10880.77,181.6902142
322,2009-12-18 12:23:00,North,Email,General,Premium,871.6190959,3.75,0.1356,32.0,686,0.0762,4.75,1.0,14.0,5572.23,144.9872174
323,2010-03-14 12:41:00,North,Search,General,Premium,13.52,1.69,0.2575,1010.0,26777,0.0165,3.07,1.0,60.0,363.54,172.64036
324,2011-09-02 11:54:00,North,Social Media,Stationery,Standard,17.4,1.45,0.0643,256.0,10791,0.0205,4.7,-1.0,28.0,920.76,117.6361588
325,2011-12-04 14:55:00,North,Affiliate,Stationery,Standard,0.85,0.85,0.2557,793.0,28575,0.0435,4.58,1.0,90.0,319.94,170.8027876
326,2011-03-07 17:52:00,North,Email,General,Premium,51.0,12.75,0.1416,377.0,8744,0.0421,3.51,1.0,28.0,1733.49,103.1353619
327,2010-06-09 13:04:00,North,Search,Seasonal,Premium,17.4,1.45,0.15,341.0,5838,0.036,3.65,-1.0,30.0,2255.47,122.065346
328,2011-11-30 10:18:00,North,Influencer,Kitchen,Premium,20.0,1.25,0.3216,113.0,10148,0.012,1.14,0.366025404,21.0,26177.08,170.3614437
329,2010-09-24 12:24:00,North,TV,Kitchen,Premium,5.0,1.25,0.2037,179.0,2635,0.0231,2.85,-1.0,60.0,1744.94,94.58184358
330,2011-08-09 16:17:00,North,Affiliate,General,Premium,7.95,7.95,0.2006,124.0,3962,0.0167,2.56,-1.366025404,21.0,5070.58,60.31954439
331,2011-01-09 15:23:00,North,Email,General,Premium,12.6,2.1,0.1522,230.0,5685,0.022,6.85,1.366025404,28.0,5098.18,109.9368993
332,2009-12-06 12:52:00,North,TV,Storage,Premium,2.95,2.95,0.1684,186.0,3290,0.0424,3.14,1.0,30.0,151.5,87.53686996
333,2011-06-16 19:59:00,North,Social Media,General,Premium,1.7,0.85,0.1036,183.0,7990,0.022,5.29,-1.0,60.0,43387.52,161.4392041
334,2011-09-18 15:32:00,North,Affiliate,General,Premium,15.12,0.42,0.204,146.0,1834,0.0638,6.0,-1.0,60.0,14876.95,173.8326723
335,2011-05-27 13:32:00,North,Social Media,Storage,Premium,5.04,0.21,0.2199,25.0,222,0.1308,3.87,-0.366025404,7.0,1627.06,185.6945981
336,2011-06-05 14:18:00,North,Email,General,Premium,15.0,1.25,0.0906,83.0,3368,0.0128,3.23,-1.0,90.0,1372.64,105.1379322
337,2010-05-09 11:29:00,North,Affiliate,General,Premium,2.95,2.95,0.2467,314.0,9104,0.0995,1.15,-0.366025404,28.0,1182.66,128.6511558
338,2011-12-07 14:12:00,North,Email,Lighting,Standard,3.9,1.95,0.0986,94.0,1545,0.1523,3.87,1.0,90.0,985.16,138.8933771
339,2011-07-20 13:26:00,North,Search,General,Premium,20.0,1.25,0.0956,253.0,7101,0.103,3.02,-1.366025404,14.0,27412.19,147.3389935
340,2010-04-13 11:58:00,North,Social Media,General,Premium,14.98,7.49,0.6,152.0,4901,0.0387,6.53,0.366025404,21.0,12890.9,79.99082096
341,2011-02-03 12:44:00,North,Social Media,Storage,Premium,5.9,2.95,0.2629,326.0,10236,0.2174,5.63,1.366025404,14.0,5793.59,182.9222852
342,2011-07-31 15:24:00,North,Email,General,Premium,5.8,1.45,0.0607,170.0,3339,0.068,4.35,-1.366025404,14.0,48677.79,122.5546771
343,2011-10-04 15:21:00,North,Influencer,General,Premium,6.25,6.25,0.1928,76.0,1271,0.0461,7.52,-0.366025404,60.0,1759.89,90.49844373
344,2011-10-02 13:01:00,North,Social Media,Stationery,Standard,1.3,0.65,0.1149,89.0,2629,0.0884,7.52,-0.366025404,21.0,141.52,151.7505987
345,2011-01-07 16:34:00,North,TV,General,Premium,23.8,5.95,0.4584,361.0,8046,0.2298,7.24,1.366025404,7.0,1781.44,112.6045462
